Date,"string(properties[""user_id""])",banner_id,count
1/26/16,529,adidas,0
1/26/16,529,l-l-hawaiian-barbecue,0
1/26/16,529,braun-buffel,0
1/26/16,529,baskin-robbins,0
1/26/16,529,h-m,0
1/26/16,529,skin-food,0
1/26/16,529,topshop,0
1/26/16,529,sour-sally,0
1/26/16,529,maison-tatsuya,0
1/26/16,529,zara-home,0
1/26/16,529,sushi-tei,0
1/26/16,529,samsonite,0
1/26/16,529,cinema-xxi,0
1/26/16,529,zara,0
1/26/16,529,chatime,0
1/26/16,529,haagen-dazs,0
1/26/16,529,pancious-pancake,0
1/26/16,529,grand-hyatt-jakarta,0
1/26/16,147,adidas,0
1/26/16,147,l-l-hawaiian-barbecue,0
1/26/16,147,braun-buffel,0
1/26/16,147,baskin-robbins,0
1/26/16,147,h-m,0
1/26/16,147,skin-food,0
1/26/16,147,topshop,0
1/26/16,147,sour-sally,0
1/26/16,147,maison-tatsuya,0
1/26/16,147,zara-home,0
1/26/16,147,sushi-tei,0
1/26/16,147,samsonite,0
1/26/16,147,cinema-xxi,0
1/26/16,147,zara,0
1/26/16,147,chatime,0
1/26/16,147,haagen-dazs,0
1/26/16,147,pancious-pancake,0
1/26/16,147,grand-hyatt-jakarta,0
1/26/16,121,adidas,0
1/26/16,121,l-l-hawaiian-barbecue,0
1/26/16,121,braun-buffel,0
1/26/16,121,baskin-robbins,0
1/26/16,121,h-m,0
1/26/16,121,skin-food,0
1/26/16,121,topshop,0
1/26/16,121,sour-sally,0
1/26/16,121,maison-tatsuya,0
1/26/16,121,zara-home,0
1/26/16,121,sushi-tei,0
1/26/16,121,samsonite,0
1/26/16,121,cinema-xxi,0
1/26/16,121,zara,0
1/26/16,121,chatime,0
1/26/16,121,haagen-dazs,0
1/26/16,121,pancious-pancake,0
1/26/16,121,grand-hyatt-jakarta,0
1/26/16,383,adidas,0
1/26/16,383,l-l-hawaiian-barbecue,0
1/26/16,383,braun-buffel,0
1/26/16,383,baskin-robbins,0
1/26/16,383,h-m,1
1/26/16,383,skin-food,0
1/26/16,383,topshop,0
1/26/16,383,sour-sally,0
1/26/16,383,maison-tatsuya,0
1/26/16,383,zara-home,0
1/26/16,383,sushi-tei,1
1/26/16,383,samsonite,0
1/26/16,383,cinema-xxi,0
1/26/16,383,zara,0
1/26/16,383,chatime,0
1/26/16,383,haagen-dazs,0
1/26/16,383,pancious-pancake,0
1/26/16,383,grand-hyatt-jakarta,0
1/26/16,267,adidas,0
1/26/16,267,l-l-hawaiian-barbecue,0
1/26/16,267,braun-buffel,0
1/26/16,267,baskin-robbins,0
1/26/16,267,h-m,0
1/26/16,267,skin-food,0
1/26/16,267,topshop,0
1/26/16,267,sour-sally,0
1/26/16,267,maison-tatsuya,0
1/26/16,267,zara-home,0
1/26/16,267,sushi-tei,0
1/26/16,267,samsonite,0
1/26/16,267,cinema-xxi,0
1/26/16,267,zara,0
1/26/16,267,chatime,0
1/26/16,267,haagen-dazs,0
1/26/16,267,pancious-pancake,0
1/26/16,267,grand-hyatt-jakarta,0
1/26/16,387,adidas,0
1/26/16,387,l-l-hawaiian-barbecue,0
1/26/16,387,braun-buffel,0
1/26/16,387,baskin-robbins,0
1/26/16,387,h-m,1
1/26/16,387,skin-food,0
1/26/16,387,topshop,0
1/26/16,387,sour-sally,0
1/26/16,387,maison-tatsuya,0
1/26/16,387,zara-home,1
1/26/16,387,sushi-tei,0
1/26/16,387,samsonite,0
1/26/16,387,cinema-xxi,0
1/26/16,387,zara,0
1/26/16,387,chatime,0
1/26/16,387,haagen-dazs,0
1/26/16,387,pancious-pancake,0
1/26/16,387,grand-hyatt-jakarta,0
1/26/16,388,adidas,0
1/26/16,388,l-l-hawaiian-barbecue,0
1/26/16,388,braun-buffel,0
1/26/16,388,baskin-robbins,0
1/26/16,388,h-m,0
1/26/16,388,skin-food,0
1/26/16,388,topshop,0
1/26/16,388,sour-sally,0
1/26/16,388,maison-tatsuya,0
1/26/16,388,zara-home,0
1/26/16,388,sushi-tei,0
1/26/16,388,samsonite,0
1/26/16,388,cinema-xxi,0
1/26/16,388,zara,0
1/26/16,388,chatime,0
1/26/16,388,haagen-dazs,0
1/26/16,388,pancious-pancake,0
1/26/16,388,grand-hyatt-jakarta,0
1/26/16,103,adidas,0
1/26/16,103,l-l-hawaiian-barbecue,0
1/26/16,103,braun-buffel,0
1/26/16,103,baskin-robbins,0
1/26/16,103,h-m,0
1/26/16,103,skin-food,0
1/26/16,103,topshop,0
1/26/16,103,sour-sally,0
1/26/16,103,maison-tatsuya,0
1/26/16,103,zara-home,0
1/26/16,103,sushi-tei,0
1/26/16,103,samsonite,0
1/26/16,103,cinema-xxi,0
1/26/16,103,zara,0
1/26/16,103,chatime,0
1/26/16,103,haagen-dazs,0
1/26/16,103,pancious-pancake,0
1/26/16,103,grand-hyatt-jakarta,0
1/26/16,372,adidas,0
1/26/16,372,l-l-hawaiian-barbecue,0
1/26/16,372,braun-buffel,0
1/26/16,372,baskin-robbins,0
1/26/16,372,h-m,0
1/26/16,372,skin-food,0
1/26/16,372,topshop,0
1/26/16,372,sour-sally,0
1/26/16,372,maison-tatsuya,0
1/26/16,372,zara-home,0
1/26/16,372,sushi-tei,0
1/26/16,372,samsonite,0
1/26/16,372,cinema-xxi,0
1/26/16,372,zara,0
1/26/16,372,chatime,0
1/26/16,372,haagen-dazs,0
1/26/16,372,pancious-pancake,0
1/26/16,372,grand-hyatt-jakarta,0
1/26/16,undefined,adidas,0
1/26/16,undefined,l-l-hawaiian-barbecue,0
1/26/16,undefined,braun-buffel,0
1/26/16,undefined,baskin-robbins,0
1/26/16,undefined,h-m,0
1/26/16,undefined,skin-food,0
1/26/16,undefined,topshop,0
1/26/16,undefined,sour-sally,0
1/26/16,undefined,maison-tatsuya,0
1/26/16,undefined,zara-home,0
1/26/16,undefined,sushi-tei,0
1/26/16,undefined,samsonite,0
1/26/16,undefined,cinema-xxi,0
1/26/16,undefined,zara,0
1/26/16,undefined,chatime,1
1/26/16,undefined,haagen-dazs,0
1/26/16,undefined,pancious-pancake,0
1/26/16,undefined,grand-hyatt-jakarta,0
1/26/16,470,adidas,0
1/26/16,470,l-l-hawaiian-barbecue,0
1/26/16,470,braun-buffel,0
1/26/16,470,baskin-robbins,0
1/26/16,470,h-m,3
1/26/16,470,skin-food,0
1/26/16,470,topshop,0
1/26/16,470,sour-sally,1
1/26/16,470,maison-tatsuya,0
1/26/16,470,zara-home,1
1/26/16,470,sushi-tei,1
1/26/16,470,samsonite,0
1/26/16,470,cinema-xxi,0
1/26/16,470,zara,0
1/26/16,470,chatime,1
1/26/16,470,haagen-dazs,0
1/26/16,470,pancious-pancake,0
1/26/16,470,grand-hyatt-jakarta,0
1/26/16,410,adidas,0
1/26/16,410,l-l-hawaiian-barbecue,0
1/26/16,410,braun-buffel,0
1/26/16,410,baskin-robbins,0
1/26/16,410,h-m,0
1/26/16,410,skin-food,0
1/26/16,410,topshop,0
1/26/16,410,sour-sally,0
1/26/16,410,maison-tatsuya,0
1/26/16,410,zara-home,0
1/26/16,410,sushi-tei,0
1/26/16,410,samsonite,0
1/26/16,410,cinema-xxi,0
1/26/16,410,zara,0
1/26/16,410,chatime,0
1/26/16,410,haagen-dazs,0
1/26/16,410,pancious-pancake,0
1/26/16,410,grand-hyatt-jakarta,0
1/26/16,413,adidas,0
1/26/16,413,l-l-hawaiian-barbecue,0
1/26/16,413,braun-buffel,0
1/26/16,413,baskin-robbins,0
1/26/16,413,h-m,0
1/26/16,413,skin-food,0
1/26/16,413,topshop,0
1/26/16,413,sour-sally,0
1/26/16,413,maison-tatsuya,0
1/26/16,413,zara-home,0
1/26/16,413,sushi-tei,0
1/26/16,413,samsonite,0
1/26/16,413,cinema-xxi,0
1/26/16,413,zara,0
1/26/16,413,chatime,0
1/26/16,413,haagen-dazs,0
1/26/16,413,pancious-pancake,0
1/26/16,413,grand-hyatt-jakarta,0
1/26/16,512,adidas,0
1/26/16,512,l-l-hawaiian-barbecue,0
1/26/16,512,braun-buffel,0
1/26/16,512,baskin-robbins,0
1/26/16,512,h-m,0
1/26/16,512,skin-food,0
1/26/16,512,topshop,0
1/26/16,512,sour-sally,0
1/26/16,512,maison-tatsuya,0
1/26/16,512,zara-home,0
1/26/16,512,sushi-tei,0
1/26/16,512,samsonite,0
1/26/16,512,cinema-xxi,0
1/26/16,512,zara,0
1/26/16,512,chatime,0
1/26/16,512,haagen-dazs,0
1/26/16,512,pancious-pancake,0
1/26/16,512,grand-hyatt-jakarta,0
1/27/16,312,adidas,0
1/27/16,312,l-l-hawaiian-barbecue,0
1/27/16,312,braun-buffel,0
1/27/16,312,baskin-robbins,0
1/27/16,312,h-m,0
1/27/16,312,skin-food,0
1/27/16,312,topshop,0
1/27/16,312,sour-sally,0
1/27/16,312,maison-tatsuya,0
1/27/16,312,zara-home,0
1/27/16,312,sushi-tei,0
1/27/16,312,samsonite,0
1/27/16,312,cinema-xxi,0
1/27/16,312,zara,0
1/27/16,312,chatime,0
1/27/16,312,haagen-dazs,0
1/27/16,312,pancious-pancake,0
1/27/16,312,grand-hyatt-jakarta,0
1/27/16,336,adidas,0
1/27/16,336,l-l-hawaiian-barbecue,0
1/27/16,336,braun-buffel,0
1/27/16,336,baskin-robbins,0
1/27/16,336,h-m,0
1/27/16,336,skin-food,0
1/27/16,336,topshop,0
1/27/16,336,sour-sally,0
1/27/16,336,maison-tatsuya,0
1/27/16,336,zara-home,0
1/27/16,336,sushi-tei,0
1/27/16,336,samsonite,0
1/27/16,336,cinema-xxi,0
1/27/16,336,zara,0
1/27/16,336,chatime,0
1/27/16,336,haagen-dazs,0
1/27/16,336,pancious-pancake,0
1/27/16,336,grand-hyatt-jakarta,0
1/27/16,550,adidas,0
1/27/16,550,l-l-hawaiian-barbecue,0
1/27/16,550,braun-buffel,0
1/27/16,550,baskin-robbins,0
1/27/16,550,h-m,0
1/27/16,550,skin-food,0
1/27/16,550,topshop,0
1/27/16,550,sour-sally,0
1/27/16,550,maison-tatsuya,0
1/27/16,550,zara-home,0
1/27/16,550,sushi-tei,0
1/27/16,550,samsonite,0
1/27/16,550,cinema-xxi,0
1/27/16,550,zara,0
1/27/16,550,chatime,0
1/27/16,550,haagen-dazs,0
1/27/16,550,pancious-pancake,0
1/27/16,550,grand-hyatt-jakarta,0
1/27/16,496,adidas,0
1/27/16,496,l-l-hawaiian-barbecue,0
1/27/16,496,braun-buffel,0
1/27/16,496,baskin-robbins,0
1/27/16,496,h-m,0
1/27/16,496,skin-food,0
1/27/16,496,topshop,0
1/27/16,496,sour-sally,0
1/27/16,496,maison-tatsuya,0
1/27/16,496,zara-home,0
1/27/16,496,sushi-tei,0
1/27/16,496,samsonite,0
1/27/16,496,cinema-xxi,0
1/27/16,496,zara,0
1/27/16,496,chatime,0
1/27/16,496,haagen-dazs,0
1/27/16,496,pancious-pancake,0
1/27/16,496,grand-hyatt-jakarta,0
1/27/16,118,adidas,0
1/27/16,118,l-l-hawaiian-barbecue,0
1/27/16,118,braun-buffel,0
1/27/16,118,baskin-robbins,0
1/27/16,118,h-m,0
1/27/16,118,skin-food,0
1/27/16,118,topshop,0
1/27/16,118,sour-sally,0
1/27/16,118,maison-tatsuya,0
1/27/16,118,zara-home,0
1/27/16,118,sushi-tei,0
1/27/16,118,samsonite,0
1/27/16,118,cinema-xxi,0
1/27/16,118,zara,0
1/27/16,118,chatime,0
1/27/16,118,haagen-dazs,0
1/27/16,118,pancious-pancake,0
1/27/16,118,grand-hyatt-jakarta,0
1/27/16,255,adidas,0
1/27/16,255,l-l-hawaiian-barbecue,0
1/27/16,255,braun-buffel,0
1/27/16,255,baskin-robbins,0
1/27/16,255,h-m,0
1/27/16,255,skin-food,0
1/27/16,255,topshop,0
1/27/16,255,sour-sally,0
1/27/16,255,maison-tatsuya,0
1/27/16,255,zara-home,0
1/27/16,255,sushi-tei,0
1/27/16,255,samsonite,0
1/27/16,255,cinema-xxi,0
1/27/16,255,zara,0
1/27/16,255,chatime,0
1/27/16,255,haagen-dazs,0
1/27/16,255,pancious-pancake,0
1/27/16,255,grand-hyatt-jakarta,0
1/27/16,21,adidas,0
1/27/16,21,l-l-hawaiian-barbecue,0
1/27/16,21,braun-buffel,0
1/27/16,21,baskin-robbins,0
1/27/16,21,h-m,0
1/27/16,21,skin-food,0
1/27/16,21,topshop,0
1/27/16,21,sour-sally,0
1/27/16,21,maison-tatsuya,0
1/27/16,21,zara-home,0
1/27/16,21,sushi-tei,0
1/27/16,21,samsonite,0
1/27/16,21,cinema-xxi,0
1/27/16,21,zara,0
1/27/16,21,chatime,0
1/27/16,21,haagen-dazs,0
1/27/16,21,pancious-pancake,0
1/27/16,21,grand-hyatt-jakarta,0
1/27/16,322,adidas,0
1/27/16,322,l-l-hawaiian-barbecue,0
1/27/16,322,braun-buffel,0
1/27/16,322,baskin-robbins,0
1/27/16,322,h-m,0
1/27/16,322,skin-food,0
1/27/16,322,topshop,0
1/27/16,322,sour-sally,0
1/27/16,322,maison-tatsuya,0
1/27/16,322,zara-home,0
1/27/16,322,sushi-tei,0
1/27/16,322,samsonite,0
1/27/16,322,cinema-xxi,0
1/27/16,322,zara,0
1/27/16,322,chatime,0
1/27/16,322,haagen-dazs,0
1/27/16,322,pancious-pancake,0
1/27/16,322,grand-hyatt-jakarta,0
1/27/16,543,adidas,0
1/27/16,543,l-l-hawaiian-barbecue,0
1/27/16,543,braun-buffel,0
1/27/16,543,baskin-robbins,0
1/27/16,543,h-m,0
1/27/16,543,skin-food,0
1/27/16,543,topshop,0
1/27/16,543,sour-sally,0
1/27/16,543,maison-tatsuya,0
1/27/16,543,zara-home,0
1/27/16,543,sushi-tei,0
1/27/16,543,samsonite,0
1/27/16,543,cinema-xxi,0
1/27/16,543,zara,0
1/27/16,543,chatime,0
1/27/16,543,haagen-dazs,0
1/27/16,543,pancious-pancake,0
1/27/16,543,grand-hyatt-jakarta,0
1/27/16,186,adidas,0
1/27/16,186,l-l-hawaiian-barbecue,0
1/27/16,186,braun-buffel,0
1/27/16,186,baskin-robbins,0
1/27/16,186,h-m,0
1/27/16,186,skin-food,0
1/27/16,186,topshop,0
1/27/16,186,sour-sally,0
1/27/16,186,maison-tatsuya,0
1/27/16,186,zara-home,0
1/27/16,186,sushi-tei,0
1/27/16,186,samsonite,0
1/27/16,186,cinema-xxi,0
1/27/16,186,zara,0
1/27/16,186,chatime,0
1/27/16,186,haagen-dazs,0
1/27/16,186,pancious-pancake,0
1/27/16,186,grand-hyatt-jakarta,0
1/27/16,508,adidas,0
1/27/16,508,l-l-hawaiian-barbecue,0
1/27/16,508,braun-buffel,0
1/27/16,508,baskin-robbins,0
1/27/16,508,h-m,0
1/27/16,508,skin-food,0
1/27/16,508,topshop,0
1/27/16,508,sour-sally,0
1/27/16,508,maison-tatsuya,0
1/27/16,508,zara-home,0
1/27/16,508,sushi-tei,0
1/27/16,508,samsonite,0
1/27/16,508,cinema-xxi,0
1/27/16,508,zara,0
1/27/16,508,chatime,0
1/27/16,508,haagen-dazs,0
1/27/16,508,pancious-pancake,0
1/27/16,508,grand-hyatt-jakarta,0
1/27/16,529,adidas,0
1/27/16,529,l-l-hawaiian-barbecue,0
1/27/16,529,braun-buffel,0
1/27/16,529,baskin-robbins,0
1/27/16,529,h-m,0
1/27/16,529,skin-food,0
1/27/16,529,topshop,0
1/27/16,529,sour-sally,0
1/27/16,529,maison-tatsuya,0
1/27/16,529,zara-home,0
1/27/16,529,sushi-tei,0
1/27/16,529,samsonite,0
1/27/16,529,cinema-xxi,0
1/27/16,529,zara,0
1/27/16,529,chatime,0
1/27/16,529,haagen-dazs,0
1/27/16,529,pancious-pancake,0
1/27/16,529,grand-hyatt-jakarta,0
1/27/16,147,adidas,0
1/27/16,147,l-l-hawaiian-barbecue,0
1/27/16,147,braun-buffel,0
1/27/16,147,baskin-robbins,0
1/27/16,147,h-m,0
1/27/16,147,skin-food,0
1/27/16,147,topshop,0
1/27/16,147,sour-sally,0
1/27/16,147,maison-tatsuya,0
1/27/16,147,zara-home,0
1/27/16,147,sushi-tei,0
1/27/16,147,samsonite,0
1/27/16,147,cinema-xxi,0
1/27/16,147,zara,0
1/27/16,147,chatime,0
1/27/16,147,haagen-dazs,0
1/27/16,147,pancious-pancake,0
1/27/16,147,grand-hyatt-jakarta,0
1/27/16,121,adidas,0
1/27/16,121,l-l-hawaiian-barbecue,0
1/27/16,121,braun-buffel,0
1/27/16,121,baskin-robbins,0
1/27/16,121,h-m,0
1/27/16,121,skin-food,0
1/27/16,121,topshop,0
1/27/16,121,sour-sally,0
1/27/16,121,maison-tatsuya,0
1/27/16,121,zara-home,0
1/27/16,121,sushi-tei,0
1/27/16,121,samsonite,0
1/27/16,121,cinema-xxi,0
1/27/16,121,zara,0
1/27/16,121,chatime,0
1/27/16,121,haagen-dazs,0
1/27/16,121,pancious-pancake,0
1/27/16,121,grand-hyatt-jakarta,0
1/27/16,383,adidas,0
1/27/16,383,l-l-hawaiian-barbecue,0
1/27/16,383,braun-buffel,0
1/27/16,383,baskin-robbins,0
1/27/16,383,h-m,0
1/27/16,383,skin-food,0
1/27/16,383,topshop,0
1/27/16,383,sour-sally,0
1/27/16,383,maison-tatsuya,0
1/27/16,383,zara-home,0
1/27/16,383,sushi-tei,0
1/27/16,383,samsonite,0
1/27/16,383,cinema-xxi,0
1/27/16,383,zara,0
1/27/16,383,chatime,1
1/27/16,383,haagen-dazs,0
1/27/16,383,pancious-pancake,0
1/27/16,383,grand-hyatt-jakarta,0
1/27/16,267,adidas,0
1/27/16,267,l-l-hawaiian-barbecue,0
1/27/16,267,braun-buffel,0
1/27/16,267,baskin-robbins,0
1/27/16,267,h-m,0
1/27/16,267,skin-food,0
1/27/16,267,topshop,0
1/27/16,267,sour-sally,0
1/27/16,267,maison-tatsuya,0
1/27/16,267,zara-home,0
1/27/16,267,sushi-tei,0
1/27/16,267,samsonite,0
1/27/16,267,cinema-xxi,0
1/27/16,267,zara,0
1/27/16,267,chatime,0
1/27/16,267,haagen-dazs,0
1/27/16,267,pancious-pancake,0
1/27/16,267,grand-hyatt-jakarta,0
1/27/16,387,adidas,0
1/27/16,387,l-l-hawaiian-barbecue,0
1/27/16,387,braun-buffel,0
1/27/16,387,baskin-robbins,0
1/27/16,387,h-m,0
1/27/16,387,skin-food,0
1/27/16,387,topshop,0
1/27/16,387,sour-sally,0
1/27/16,387,maison-tatsuya,0
1/27/16,387,zara-home,0
1/27/16,387,sushi-tei,0
1/27/16,387,samsonite,0
1/27/16,387,cinema-xxi,0
1/27/16,387,zara,0
1/27/16,387,chatime,0
1/27/16,387,haagen-dazs,0
1/27/16,387,pancious-pancake,0
1/27/16,387,grand-hyatt-jakarta,0
1/27/16,388,adidas,0
1/27/16,388,l-l-hawaiian-barbecue,0
1/27/16,388,braun-buffel,0
1/27/16,388,baskin-robbins,0
1/27/16,388,h-m,0
1/27/16,388,skin-food,0
1/27/16,388,topshop,0
1/27/16,388,sour-sally,0
1/27/16,388,maison-tatsuya,0
1/27/16,388,zara-home,0
1/27/16,388,sushi-tei,0
1/27/16,388,samsonite,0
1/27/16,388,cinema-xxi,0
1/27/16,388,zara,0
1/27/16,388,chatime,0
1/27/16,388,haagen-dazs,0
1/27/16,388,pancious-pancake,0
1/27/16,388,grand-hyatt-jakarta,0
1/27/16,103,adidas,0
1/27/16,103,l-l-hawaiian-barbecue,0
1/27/16,103,braun-buffel,0
1/27/16,103,baskin-robbins,0
1/27/16,103,h-m,0
1/27/16,103,skin-food,0
1/27/16,103,topshop,0
1/27/16,103,sour-sally,0
1/27/16,103,maison-tatsuya,0
1/27/16,103,zara-home,0
1/27/16,103,sushi-tei,0
1/27/16,103,samsonite,0
1/27/16,103,cinema-xxi,0
1/27/16,103,zara,0
1/27/16,103,chatime,0
1/27/16,103,haagen-dazs,0
1/27/16,103,pancious-pancake,0
1/27/16,103,grand-hyatt-jakarta,0
1/27/16,372,adidas,0
1/27/16,372,l-l-hawaiian-barbecue,0
1/27/16,372,braun-buffel,0
1/27/16,372,baskin-robbins,0
1/27/16,372,h-m,0
1/27/16,372,skin-food,0
1/27/16,372,topshop,0
1/27/16,372,sour-sally,0
1/27/16,372,maison-tatsuya,0
1/27/16,372,zara-home,0
1/27/16,372,sushi-tei,0
1/27/16,372,samsonite,0
1/27/16,372,cinema-xxi,0
1/27/16,372,zara,0
1/27/16,372,chatime,0
1/27/16,372,haagen-dazs,0
1/27/16,372,pancious-pancake,0
1/27/16,372,grand-hyatt-jakarta,0
1/27/16,undefined,adidas,0
1/27/16,undefined,l-l-hawaiian-barbecue,0
1/27/16,undefined,braun-buffel,0
1/27/16,undefined,baskin-robbins,0
1/27/16,undefined,h-m,3
1/27/16,undefined,skin-food,0
1/27/16,undefined,topshop,0
1/27/16,undefined,sour-sally,4
1/27/16,undefined,maison-tatsuya,0
1/27/16,undefined,zara-home,0
1/27/16,undefined,sushi-tei,1
1/27/16,undefined,samsonite,0
1/27/16,undefined,cinema-xxi,0
1/27/16,undefined,zara,1
1/27/16,undefined,chatime,2
1/27/16,undefined,haagen-dazs,0
1/27/16,undefined,pancious-pancake,0
1/27/16,undefined,grand-hyatt-jakarta,0
1/27/16,470,adidas,0
1/27/16,470,l-l-hawaiian-barbecue,0
1/27/16,470,braun-buffel,0
1/27/16,470,baskin-robbins,0
1/27/16,470,h-m,0
1/27/16,470,skin-food,0
1/27/16,470,topshop,0
1/27/16,470,sour-sally,0
1/27/16,470,maison-tatsuya,0
1/27/16,470,zara-home,0
1/27/16,470,sushi-tei,0
1/27/16,470,samsonite,0
1/27/16,470,cinema-xxi,0
1/27/16,470,zara,0
1/27/16,470,chatime,0
1/27/16,470,haagen-dazs,0
1/27/16,470,pancious-pancake,0
1/27/16,470,grand-hyatt-jakarta,0
1/27/16,410,adidas,0
1/27/16,410,l-l-hawaiian-barbecue,0
1/27/16,410,braun-buffel,0
1/27/16,410,baskin-robbins,0
1/27/16,410,h-m,0
1/27/16,410,skin-food,0
1/27/16,410,topshop,0
1/27/16,410,sour-sally,0
1/27/16,410,maison-tatsuya,0
1/27/16,410,zara-home,0
1/27/16,410,sushi-tei,0
1/27/16,410,samsonite,0
1/27/16,410,cinema-xxi,0
1/27/16,410,zara,0
1/27/16,410,chatime,0
1/27/16,410,haagen-dazs,0
1/27/16,410,pancious-pancake,0
1/27/16,410,grand-hyatt-jakarta,0
1/27/16,413,adidas,0
1/27/16,413,l-l-hawaiian-barbecue,0
1/27/16,413,braun-buffel,0
1/27/16,413,baskin-robbins,0
1/27/16,413,h-m,0
1/27/16,413,skin-food,0
1/27/16,413,topshop,0
1/27/16,413,sour-sally,0
1/27/16,413,maison-tatsuya,0
1/27/16,413,zara-home,0
1/27/16,413,sushi-tei,0
1/27/16,413,samsonite,0
1/27/16,413,cinema-xxi,0
1/27/16,413,zara,0
1/27/16,413,chatime,0
1/27/16,413,haagen-dazs,0
1/27/16,413,pancious-pancake,0
1/27/16,413,grand-hyatt-jakarta,0
1/27/16,512,adidas,0
1/27/16,512,l-l-hawaiian-barbecue,0
1/27/16,512,braun-buffel,0
1/27/16,512,baskin-robbins,0
1/27/16,512,h-m,0
1/27/16,512,skin-food,0
1/27/16,512,topshop,0
1/27/16,512,sour-sally,0
1/27/16,512,maison-tatsuya,0
1/27/16,512,zara-home,0
1/27/16,512,sushi-tei,0
1/27/16,512,samsonite,0
1/27/16,512,cinema-xxi,0
1/27/16,512,zara,0
1/27/16,512,chatime,0
1/27/16,512,haagen-dazs,0
1/27/16,512,pancious-pancake,0
1/27/16,512,grand-hyatt-jakarta,0
1/28/16,312,adidas,0
1/28/16,312,l-l-hawaiian-barbecue,0
1/28/16,312,braun-buffel,0
1/28/16,312,baskin-robbins,0
1/28/16,312,h-m,0
1/28/16,312,skin-food,0
1/28/16,312,topshop,0
1/28/16,312,sour-sally,0
1/28/16,312,maison-tatsuya,0
1/28/16,312,zara-home,0
1/28/16,312,sushi-tei,0
1/28/16,312,samsonite,0
1/28/16,312,cinema-xxi,0
1/28/16,312,zara,0
1/28/16,312,chatime,0
1/28/16,312,haagen-dazs,0
1/28/16,312,pancious-pancake,0
1/28/16,312,grand-hyatt-jakarta,0
1/28/16,336,adidas,0
1/28/16,336,l-l-hawaiian-barbecue,0
1/28/16,336,braun-buffel,0
1/28/16,336,baskin-robbins,0
1/28/16,336,h-m,0
1/28/16,336,skin-food,0
1/28/16,336,topshop,0
1/28/16,336,sour-sally,0
1/28/16,336,maison-tatsuya,0
1/28/16,336,zara-home,0
1/28/16,336,sushi-tei,0
1/28/16,336,samsonite,0
1/28/16,336,cinema-xxi,0
1/28/16,336,zara,0
1/28/16,336,chatime,0
1/28/16,336,haagen-dazs,0
1/28/16,336,pancious-pancake,0
1/28/16,336,grand-hyatt-jakarta,0
1/28/16,550,adidas,0
1/28/16,550,l-l-hawaiian-barbecue,0
1/28/16,550,braun-buffel,0
1/28/16,550,baskin-robbins,0
1/28/16,550,h-m,0
1/28/16,550,skin-food,0
1/28/16,550,topshop,0
1/28/16,550,sour-sally,0
1/28/16,550,maison-tatsuya,0
1/28/16,550,zara-home,0
1/28/16,550,sushi-tei,0
1/28/16,550,samsonite,0
1/28/16,550,cinema-xxi,0
1/28/16,550,zara,0
1/28/16,550,chatime,0
1/28/16,550,haagen-dazs,0
1/28/16,550,pancious-pancake,0
1/28/16,550,grand-hyatt-jakarta,0
1/28/16,496,adidas,0
1/28/16,496,l-l-hawaiian-barbecue,0
1/28/16,496,braun-buffel,0
1/28/16,496,baskin-robbins,0
1/28/16,496,h-m,1
1/28/16,496,skin-food,0
1/28/16,496,topshop,0
1/28/16,496,sour-sally,2
1/28/16,496,maison-tatsuya,0
1/28/16,496,zara-home,0
1/28/16,496,sushi-tei,2
1/28/16,496,samsonite,0
1/28/16,496,cinema-xxi,0
1/28/16,496,zara,1
1/28/16,496,chatime,1
1/28/16,496,haagen-dazs,0
1/28/16,496,pancious-pancake,0
1/28/16,496,grand-hyatt-jakarta,0
1/28/16,118,adidas,0
1/28/16,118,l-l-hawaiian-barbecue,0
1/28/16,118,braun-buffel,0
1/28/16,118,baskin-robbins,0
1/28/16,118,h-m,0
1/28/16,118,skin-food,0
1/28/16,118,topshop,0
1/28/16,118,sour-sally,0
1/28/16,118,maison-tatsuya,0
1/28/16,118,zara-home,0
1/28/16,118,sushi-tei,0
1/28/16,118,samsonite,0
1/28/16,118,cinema-xxi,0
1/28/16,118,zara,0
1/28/16,118,chatime,0
1/28/16,118,haagen-dazs,0
1/28/16,118,pancious-pancake,0
1/28/16,118,grand-hyatt-jakarta,0
1/28/16,255,adidas,0
1/28/16,255,l-l-hawaiian-barbecue,0
1/28/16,255,braun-buffel,0
1/28/16,255,baskin-robbins,0
1/28/16,255,h-m,0
1/28/16,255,skin-food,0
1/28/16,255,topshop,0
1/28/16,255,sour-sally,0
1/28/16,255,maison-tatsuya,0
1/28/16,255,zara-home,0
1/28/16,255,sushi-tei,0
1/28/16,255,samsonite,0
1/28/16,255,cinema-xxi,0
1/28/16,255,zara,0
1/28/16,255,chatime,0
1/28/16,255,haagen-dazs,0
1/28/16,255,pancious-pancake,0
1/28/16,255,grand-hyatt-jakarta,0
1/28/16,21,adidas,0
1/28/16,21,l-l-hawaiian-barbecue,0
1/28/16,21,braun-buffel,0
1/28/16,21,baskin-robbins,0
1/28/16,21,h-m,0
1/28/16,21,skin-food,0
1/28/16,21,topshop,0
1/28/16,21,sour-sally,0
1/28/16,21,maison-tatsuya,0
1/28/16,21,zara-home,0
1/28/16,21,sushi-tei,0
1/28/16,21,samsonite,0
1/28/16,21,cinema-xxi,0
1/28/16,21,zara,0
1/28/16,21,chatime,0
1/28/16,21,haagen-dazs,0
